"","country","date","dif","school","workplace","events","transport","movement","travel","index"
"79","AT",2020-05-18,-3.98852742178359,"0","0","1","0","0","0",55.56
"80","AT",2020-05-19,-1.87653408351749,"0","0","1","0","0","0",55.56
"81","AT",2020-05-20,-3.38965553323622,"0","0","1","0","0","0",55.56
"82","AT",2020-05-21,-13.0782573517025,"0","0","1","0","0","0",55.56
"83","AT",2020-05-22,-13.1766837168911,"0","0","1","0","0","0",55.56
"84","AT",2020-05-23,-2.6614005042632,"0","0","1","0","0","0",55.56
"85","AT",2020-05-24,-3.17100974533601,"0","0","1","0","0","0",55.56
"86","AT",2020-05-25,-2.25241807515294,"0","0","1","0","0","0",55.56
"87","AT",2020-05-26,-2.19625789500679,"0","0","1","0","0","0",55.56
"88","AT",2020-05-27,-4.23247967113157,"0","0","1","0","0","0",55.56
"89","AT",2020-05-28,-2.31962202821442,"0","0","1","0","0","0",55.56
"90","AT",2020-05-29,-3.50214703577857,"0","0","1","0","0","0",50
"91","AT",2020-05-30,-2.35534003305039,"0","0","1","0","0","0",50
"92","AT",2020-05-31,20.6396347666911,"0","0","1","0","0","0",50
"93","AT",2020-06-01,-10.6787490379847,"0","0","1","0","0","0",50
"94","AT",2020-06-02,6.21701848597748,"0","0","1","0","0","0",50
"95","AT",2020-06-03,-8.88953617905332,"0","0","1","0","0","0",46.3
"96","AT",2020-06-04,-8.91782538512416,"0","0","1","0","0","0",43.52
"97","AT",2020-06-05,-8.02006722706876,"0","0","1","0","0","0",43.52
"98","AT",2020-06-06,-6.73696544444138,"0","0","1","0","0","0",43.52
"99","AT",2020-06-07,-2.22362780496707,"0","0","1","0","0","0",43.52
"100","AT",2020-06-08,-6.75728065163349,"0","0","1","0","0","0",43.52
"101","AT",2020-06-09,-8.60445570564585,"0","0","1","0","0","0",43.52
"102","AT",2020-06-10,-6.83286476301715,"0","0","1","0","0","0",43.52
"103","AT",2020-06-11,-20.5652309913597,"0","0","1","0","0","0",43.52
"104","AT",2020-06-12,-11.6698443775974,"0","0","1","0","0","0",43.52
"105","AT",2020-06-13,-9.53226709449784,"0","0","1","0","0","0",43.52
"106","AT",2020-06-14,-4.95898335935831,"0","0","1","0","0","0",43.52
"107","AT",2020-06-15,-7.43611860985615,"0","0","1","0","0","0",43.52
"108","AT",2020-06-16,-6.14978092725755,"0","0","1","0","0","0",43.52
"109","AT",2020-06-17,-7.51992814712885,"0","0","1","0","0","0",43.52
"110","AT",2020-06-18,-6.47380643434815,"0","0","1","0","0","0",43.52
"111","AT",2020-06-19,-5.80618913342628,"0","0","1","0","0","0",43.52
"112","AT",2020-06-20,-8.24917904202039,"0","0","1","0","0","0",43.52
"113","AT",2020-06-21,-4.94697273057034,"0","0","1","0","0","0",43.52
"114","AT",2020-06-22,-5.56079076954183,"0","0","1","0","0","0",43.52
"115","AT",2020-06-23,-7.35983807254839,"0","0","1","0","0","0",43.52
"116","AT",2020-06-24,-4.45083026329482,"0","0","1","0","0","0",43.52
"117","AT",2020-06-25,-9.01633388244536,"0","0","1","0","0","0",43.52
"118","AT",2020-06-26,-8.70205250663891,"0","0","1","0","0","0",43.52
"119","AT",2020-06-27,-7.85145927080283,"0","0","1","0","0","0",43.52
"120","AT",2020-06-28,-3.90823596398536,"0","0","1","0","0","0",43.52
"121","AT",2020-06-29,-6.81533474414003,"0","0","1","0","0","0",43.52
"122","AT",2020-06-30,-8.26936684301387,"0","0","1","0","0","0",43.52
"123","AT",2020-07-01,-7.87589033613466,"0","0","1","0","0","0",43.52
"124","AT",2020-07-02,-5.69927822272463,"0","0","1","0","0","0",43.52
"125","AT",2020-07-03,-5.06418453883466,"0","0","1","0","0","0",43.52
"126","AT",2020-07-04,-7.55937829456347,"0","0","1","0","0","0",43.52
"127","AT",2020-07-05,-4.97343860036327,"0","0","1","0","0","0",43.52
"128","AT",2020-07-06,-4.55563475213207,"0","0","1","0","0","0",43.52
"129","AT",2020-07-07,-6.75148721934965,"0","0","1","0","0","0",43.52
"130","AT",2020-07-08,-6.72990830632357,"0","0","1","0","0","0",43.52
"131","AT",2020-07-09,-5.93415689340958,"0","0","1","0","0","0",43.52
"132","AT",2020-07-10,-4.46286180780498,"0","0","0","0","0","0",31.48
"133","AT",2020-07-11,-3.00371331858512,"0","0","0","0","0","0",31.48
"134","AT",2020-07-12,-3.16798154027952,"0","0","0","0","0","0",31.48
"135","AT",2020-07-13,-5.33046635804453,"0","0","0","0","0","0",31.48
"136","AT",2020-07-14,-5.78843367983011,"0","0","0","0","0","0",31.48
"137","AT",2020-07-15,-4.41299166922434,"0","0","0","0","0","0",31.48
"138","AT",2020-07-16,-3.09552565877348,"0","0","0","0","0","0",31.48
"139","AT",2020-07-17,-3.36605072268218,"0","0","0","0","0","0",31.48
"140","AT",2020-07-18,-0.632025259338396,"0","0","0","0","0","0",31.48
"141","AT",2020-07-19,1.80606925146354,"0","0","0","0","0","0",31.48
"142","AT",2020-07-20,-2.22686436512215,"0","0","0","0","0","0",31.48
"143","AT",2020-07-21,-3.41025559837778,"0","0","0","0","0","0",31.48
"144","AT",2020-07-22,-2.74075875981732,"0","0","0","0","0","0",31.48
"145","AT",2020-07-23,-2.32244049460715,"0","0","0","0","0","0",31.48
"146","AT",2020-07-24,-0.544056861982389,"0","0","0","0","0","0",31.48
"147","AT",2020-07-25,2.55666008268635,"0","0","0","0","0","0",31.48
"148","AT",2020-07-26,7.00159286739135,"0","0","0","0","0","0",31.48
"149","AT",2020-07-27,-1.34856247659931,"0","0","0","0","0","0",31.48
"150","AT",2020-07-28,-3.21680577599519,"0","0","0","0","0","0",31.48
"151","AT",2020-07-29,-0.783666613586912,"0","0","0","0","0","0",31.48
"152","AT",2020-07-30,-2.34805318245584,"0","0","0","0","0","0",31.48
"153","AT",2020-07-31,-0.10880720588676,"0","0","0","0","0","0",31.48
"154","FR",2020-03-01,3.26244862448205,"0","0","1","0","0","0",30.56
"155","FR",2020-03-02,3.23856583293143,"0","0","1","0","0","0",39.81
"156","FR",2020-03-03,1.82740849422653,"0","0","1","0","0","0",39.81
"157","FR",2020-03-04,0.62717111536336,"0","0","1","0","0","0",39.81
"158","FR",2020-03-05,-0.994534052234907,"0","0","1","0","0","0",39.81
"159","FR",2020-03-06,-0.577920883773313,"0","0","1","0","0","0",39.81
"160","FR",2020-03-07,3.80856967506271,"0","0","1","0","0","0",39.81
"161","FR",2020-03-08,5.93568817859044,"0","0","1","0","0","0",39.81
"162","FR",2020-03-09,4.03226065490932,"0","0","1","0","0","0",39.81
"163","FR",2020-03-10,4.03819501066544,"0","0","1","0","0","0",39.81
"164","FR",2020-03-11,-5.12856968555959,"0","0","1","0","0","0",39.81
"165","FR",2020-03-12,-6.82876891374938,"0","0","1","0","0","0",39.81
"166","FR",2020-03-13,-5.97069473905773,"0","0","1","0","0","0",42.59
"167","FR",2020-03-14,-2.58299022364673,"0","0","1","0","0","0",48.15
"168","FR",2020-03-15,-0.52744544214786,"0","0","1","0","0","0",48.15
"169","FR",2020-03-16,-3.24304370167519,"1","0","1","0","0","0",55.56
"170","FR",2020-03-17,-22.8542171565523,"1","1","1","0","1","1",90.74
"171","FR",2020-03-18,-18.3807140072736,"1","1","1","0","1","1",90.74
"172","FR",2020-03-19,-23.9467458419783,"1","1","1","0","1","1",90.74
"173","FR",2020-03-20,-26.6466820866696,"1","1","1","0","1","1",90.74
"174","FR",2020-03-21,-21.7887575819125,"1","1","1","0","1","1",90.74
"175","FR",2020-03-22,-12.7870098297118,"1","1","1","0","1","1",90.74
"176","FR",2020-03-23,-15.0839263193375,"1","1","1","0","1","1",90.74
"177","FR",2020-03-24,-17.3676329510274,"1","1","1","0","1","1",90.74
"178","FR",2020-03-25,-17.7721577762705,"1","1","1","0","1","1",90.74
"179","FR",2020-03-26,-17.2184850670128,"1","1","1","0","1","1",90.74
"180","FR",2020-03-27,-14.0887278130937,"1","1","1","0","1","1",90.74
"181","FR",2020-03-28,-10.4282326670359,"1","1","1","0","1","1",90.74
"182","FR",2020-03-29,-11.0153503484905,"1","1","1","0","1","1",90.74
"183","FR",2020-03-30,-4.72065753744762,"1","1","1","0","1","1",90.74
"184","FR",2020-03-31,-6.62942614273589,"1","1","1","0","1","1",90.74
"185","FR",2020-04-01,-9.79919025966699,"1","1","1","0","1","1",90.74
"186","FR",2020-04-02,-10.4486166614771,"1","1","1","0","1","1",90.74
"187","FR",2020-04-03,-11.5783907498452,"1","1","1","0","1","1",90.74
"188","FR",2020-04-04,-8.46728775293682,"1","1","1","0","1","1",90.74
"189","FR",2020-04-05,-10.0881442176668,"1","1","1","0","1","1",90.74
"190","FR",2020-04-06,-17.2406067675241,"1","1","1","0","1","1",90.74
"191","FR",2020-04-07,-18.8752432357816,"1","1","1","0","1","1",90.74
"192","FR",2020-04-08,-23.9421422347349,"1","1","1","0","1","1",90.74
"193","FR",2020-04-09,-26.1892822607284,"1","1","1","0","1","1",90.74
"194","FR",2020-04-10,-19.3155742043296,"1","1","1","0","1","1",90.74
"195","FR",2020-04-11,-24.4864731920026,"1","1","1","0","1","1",90.74
"196","FR",2020-04-12,-13.0092782535985,"1","1","1","0","1","1",90.74
"197","FR",2020-04-13,-22.9635028091656,"1","1","1","0","1","1",90.74
"198","FR",2020-04-14,-21.8002406602601,"1","1","1","0","1","1",90.74
"199","FR",2020-04-15,-16.4389525944954,"1","1","1","0","1","1",90.74
"200","FR",2020-04-16,-17.0886546552145,"1","1","1","0","1","1",90.74
"201","FR",2020-04-17,-19.4308242822182,"1","1","1","0","1","1",90.74
"202","FR",2020-04-18,-17.761034583192,"1","1","1","0","1","1",90.74
"203","FR",2020-04-19,-15.6154960211672,"1","1","1","0","1","1",90.74
"204","FR",2020-04-20,-15.1143754763508,"1","1","1","0","1","1",90.74
"205","FR",2020-04-21,-16.1132309041753,"1","1","1","0","1","1",90.74
"206","FR",2020-04-22,-15.7736674403588,"1","1","1","0","1","1",90.74
"207","FR",2020-04-23,-15.6914455024932,"1","1","1","0","1","1",90.74
"208","FR",2020-04-24,-18.0612010001752,"1","1","1","0","1","1",90.74
"209","FR",2020-04-25,-19.2035287910579,"1","1","1","0","1","1",90.74
"210","FR",2020-04-26,-15.0813562867085,"1","1","1","0","1","1",90.74
"211","FR",2020-04-27,-16.033111145574,"1","1","1","0","1","1",90.74
"212","FR",2020-04-28,-18.8440357222871,"1","1","1","0","1","1",90.74
"213","FR",2020-04-29,-19.0977404594824,"1","1","1","0","1","1",90.74
"214","FR",2020-04-30,-19.4232451750876,"1","1","1","0","1","1",90.74
"215","FR",2020-05-01,-20.8199286124128,"1","1","1","0","1","1",90.74
"216","FR",2020-05-02,-16.8260417036464,"1","1","1","0","1","1",90.74
"217","FR",2020-05-03,-11.3133167843014,"1","1","1","0","1","1",90.74
"218","FR",2020-05-04,-11.9026068962388,"1","1","1","0","1","1",90.74
"219","FR",2020-05-05,-14.3661215464305,"1","1","1","0","1","1",90.74
"220","FR",2020-05-06,-14.7936014523235,"1","1","1","0","1","1",90.74
"221","FR",2020-05-07,-13.5497210823763,"1","1","1","0","1","1",90.74
"222","FR",2020-05-08,-15.340272403903,"1","1","1","0","1","1",90.74
"223","FR",2020-05-09,-15.2747189265061,"1","1","1","0","1","1",90.74
"224","FR",2020-05-10,-11.4222158153273,"1","1","1","0","1","1",90.74
"225","FR",2020-05-11,-6.15764156488751,"0","0","1","0","1","1",76.85
"226","FR",2020-05-12,-5.38757336832454,"0","0","1","0","1","1",76.85
"227","FR",2020-05-13,-3.59938846692054,"0","0","1","0","1","1",76.85
"228","FR",2020-05-14,-3.52960755059632,"0","0","1","0","1","1",76.85
"229","FR",2020-05-15,-3.54169736866462,"0","0","1","0","1","1",76.85
"230","FR",2020-05-16,-5.486268124348,"0","0","1","0","1","1",76.85
"231","FR",2020-05-17,-6.38353550751419,"0","0","1","0","1","1",76.85
"232","FR",2020-05-18,-5.05981756539328,"0","0","1","0","1","1",76.85
"233","FR",2020-05-19,-8.09527878083282,"0","0","1","0","1","1",76.85
"234","FR",2020-05-20,-9.66886097531705,"0","0","1","0","1","1",76.85
"235","FR",2020-05-21,-14.0117331495856,"0","0","1","0","1","1",76.85
"236","FR",2020-05-22,-16.8375979102101,"0","0","1","0","1","1",76.85
"237","FR",2020-05-23,-14.2006897863431,"0","0","1","0","1","1",76.85
"238","FR",2020-05-24,-11.8208812393097,"0","0","1","0","1","1",76.85
"239","FR",2020-05-25,-6.74225232216853,"0","0","1","0","1","1",76.85
"240","FR",2020-05-26,-6.49534070364857,"0","0","1","0","1","1",75
"241","FR",2020-05-27,-7.1967270780757,"0","0","1","0","1","1",75
"242","FR",2020-05-28,-7.03414561624101,"0","0","1","0","1","1",75
"243","FR",2020-05-29,-7.86613214115752,"0","0","1","0","1","1",75
"244","FR",2020-05-30,-9.95362876073656,"0","0","1","0","1","1",75
"245","FR",2020-05-31,-10.9955337274632,"0","0","1","0","1","1",75
"246","FR",2020-06-01,-17.9870564436062,"0","0","1","0","1","1",75
"247","FR",2020-06-02,-5.21369268548461,"0","0","1","0","0","0",65.74
"248","FR",2020-06-03,-4.02538193550097,"0","0","1","0","0","0",65.74
"249","FR",2020-06-04,-6.25082715392392,"0","0","1","0","0","0",65.74
"250","FR",2020-06-05,-7.88923745824802,"0","0","1","0","0","0",65.74
"251","FR",2020-06-06,-10.3337051333584,"0","0","1","0","0","0",65.74
"252","FR",2020-06-07,-9.53251238959448,"0","0","1","0","0","0",65.74
"253","FR",2020-06-08,-4.82209995130759,"0","0","1","0","0","0",65.74
"254","FR",2020-06-09,-4.84558790004897,"0","0","1","0","0","0",65.74
"255","FR",2020-06-10,-4.10477315822761,"0","0","1","0","0","0",65.74
"256","FR",2020-06-11,3.30501275059127,"0","0","1","0","0","0",65.74
"257","FR",2020-06-12,-4.88735442980963,"0","0","1","0","0","0",65.74
"258","FR",2020-06-13,-7.52169692539748,"0","0","1","0","0","0",65.74
"259","FR",2020-06-14,-7.73501258611388,"0","0","1","0","0","0",65.74
"260","FR",2020-06-15,-3.79020497320871,"0","0","1","0","0","0",65.74
"261","FR",2020-06-16,-4.26530342587906,"0","0","1","0","0","0",65.74
"262","FR",2020-06-17,-5.63342900640009,"0","0","1","0","0","0",65.74
"263","FR",2020-06-18,-5.27680164949887,"0","0","1","0","0","0",65.74
"264","FR",2020-06-19,-7.17423510626717,"0","0","1","0","0","0",65.74
"265","FR",2020-06-20,-7.96876499344982,"0","0","1","0","0","0",65.74
"266","FR",2020-06-21,-13.794937315742,"0","0","1","0","0","0",65.74
"267","FR",2020-06-22,-3.23222363134972,"0","0","1","0","0","0",48.15
"268","FR",2020-06-23,-4.86306444008255,"0","0","1","0","0","0",48.15
"269","FR",2020-06-24,-4.93332085709796,"0","0","1","0","0","0",48.15
"270","FR",2020-06-25,-2.98526391385056,"0","0","1","0","0","0",48.15
"271","FR",2020-06-26,-4.62128610477606,"0","0","1","0","0","0",48.15
"272","FR",2020-06-27,-9.62112841869438,"0","0","1","0","0","0",48.15
"273","FR",2020-06-28,-9.8316247391034,"0","0","1","0","0","0",48.15
"274","FR",2020-06-29,-5.82263851306999,"0","0","1","0","0","0",48.15
"275","FR",2020-06-30,-7.55596472949115,"0","0","1","0","0","0",48.15
"276","FR",2020-07-01,-3.58684597608733,"0","0","1","0","0","0",48.15
"277","FR",2020-07-02,-4.84666571857649,"0","0","1","0","0","0",48.15
"278","FR",2020-07-03,-5.80314106743839,"0","0","1","0","0","0",48.15
"279","FR",2020-07-04,-8.55950407880455,"0","0","1","0","0","0",48.15
"280","FR",2020-07-05,-6.99209638117535,"0","0","1","0","0","0",48.15
"281","FR",2020-07-06,-3.21920269615436,"0","0","1","0","0","0",48.15
"282","FR",2020-07-07,6.66890725868984,"0","0","1","0","0","0",31.48
"283","FR",2020-07-08,-2.10726082933362,"0","0","1","0","0","0",31.48
"284","FR",2020-07-09,-1.11149800113737,"0","0","1","0","0","0",31.48
"285","FR",2020-07-10,-1.90049768394105,"0","0","1","0","0","0",31.48
"286","FR",2020-07-11,-6.13813112544144,"0","0","1","0","0","0",31.48
"287","FR",2020-07-12,-7.55207889107818,"0","0","1","0","0","0",31.48
"288","FR",2020-07-13,-7.91544486948756,"0","0","1","0","0","0",31.48
"289","FR",2020-07-14,-10.0460024274447,"0","0","1","0","0","0",31.48
"290","FR",2020-07-15,-5.01130904386216,"0","0","1","0","0","0",31.48
"291","FR",2020-07-16,-3.56563727233622,"0","0","1","0","0","0",31.48
"292","FR",2020-07-17,-2.31174987086424,"0","0","1","0","0","0",31.48
"293","FR",2020-07-18,-4.83047220287835,"0","0","1","0","0","0",31.48
"294","FR",2020-07-19,-5.77528336522135,"0","0","1","0","0","0",31.48
"295","FR",2020-07-20,-1.02831864746097,"0","0","1","0","0","0",31.48
"296","FR",2020-07-21,-0.579190236255937,"0","0","1","0","0","0",31.48
"297","FR",2020-07-22,-0.874789480112698,"0","0","1","0","0","0",31.48
"298","FR",2020-07-23,0.57422712640424,"0","0","1","0","0","0",31.48
"299","FR",2020-07-24,-0.303347695460684,"0","0","1","0","0","0",31.48
"300","FR",2020-07-25,-2.91614370860853,"0","0","1","0","0","0",31.48
"301","FR",2020-07-26,-3.6292803783272,"0","0","1","0","0","0",31.48
"302","FR",2020-07-27,-0.422902117189453,"0","0","1","0","0","0",31.48
"303","FR",2020-07-28,0.752005858380988,"0","0","1","0","0","0",31.48
"304","FR",2020-07-29,1.80849997148465,"0","0","1","0","0","0",31.48
"305","FR",2020-07-30,0.936616526744808,"0","0","1","0","0","0",31.48
"306","FR",2020-07-31,-0.267493609307237,"0","0","1","0","0","0",31.48
"307","DE",2020-03-01,-1.33840804216448,"0","0","0","0","0","0",25
"308","DE",2020-03-02,0.807356779635727,"0","0","0","0","0","0",25
"309","DE",2020-03-03,-0.902601261766289,"0","0","0","0","0","0",25
"310","DE",2020-03-04,-1.51692078229172,"0","0","0","0","0","0",25
"311","DE",2020-03-05,0.410479282891979,"0","0","0","0","0","0",25
"312","DE",2020-03-06,1.43501183559407,"0","0","0","0","0","0",25
"313","DE",2020-03-07,-0.237172595627361,"0","0","0","0","0","0",25
"314","DE",2020-03-08,0.893799691930762,"0","0","0","0","0","0",25
"315","DE",2020-03-09,0.489103289529085,"0","0","0","0","0","0",28.7
"316","DE",2020-03-10,4.30242610462053,"0","0","0","0","0","0",32.87
"317","DE",2020-03-11,0.54765711113195,"0","0","0","0","0","0",32.87
"318","DE",2020-03-12,1.56966996692651,"0","0","0","0","0","0",32.87
"319","DE",2020-03-13,1.61579881303876,"0","0","0","0","0","0",32.87
"320","DE",2020-03-14,-1.15903615723842,"0","0","0","0","0","0",32.87
"321","DE",2020-03-15,-0.180365721568985,"0","0","0","0","0","0",32.87
"322","DE",2020-03-16,-2.41757884529953,"0","0","0","0","0","0",42.13
"323","DE",2020-03-17,-3.33280250924682,"0","0","0","0","0","0",42.13
"324","DE",2020-03-18,-4.40278605988358,"1","0","0","0","0","1",52.31
"325","DE",2020-03-19,-6.26261135097495,"1","0","0","0","0","1",55.09
"326","DE",2020-03-20,-6.3985988333801,"1","0","1","0","0","1",57.87
"327","DE",2020-03-21,-2.92749390260769,"1","0","1","0","0","1",68.06
"328","DE",2020-03-22,-2.00074990708794,"1","0","1","0","0","1",76.85
"329","DE",2020-03-23,-6.37539329608227,"1","0","1","0","0","1",76.85
"330","DE",2020-03-24,-7.85593194828439,"1","0","1","0","0","1",76.85
"331","DE",2020-03-25,-8.10583759516627,"1","0","1","0","0","1",76.85
"332","DE",2020-03-26,-8.33695468003714,"1","0","1","0","0","1",76.85
"333","DE",2020-03-27,-8.31882667816168,"1","0","1","0","0","1",76.85
"334","DE",2020-03-28,-5.81791088869945,"1","0","1","0","0","1",76.85
"335","DE",2020-03-29,-3.47669416115166,"1","0","1","0","0","1",76.85
"336","DE",2020-03-30,-4.90909078670859,"1","0","1","0","0","1",76.85
"337","DE",2020-03-31,-7.1969103501687,"1","0","1","0","0","1",76.85
"338","DE",2020-04-01,-5.97219575124363,"1","0","1","0","0","1",76.85
"339","DE",2020-04-02,-5.19500663436807,"1","0","1","0","0","1",76.85
"340","DE",2020-04-03,-4.46409602241784,"1","0","1","0","0","1",76.85
"341","DE",2020-04-04,-4.36698192027868,"1","0","1","0","0","1",76.85
"342","DE",2020-04-05,-1.44615129632203,"1","0","1","0","0","1",76.85
"343","DE",2020-04-06,-7.79672775731316,"1","0","1","0","0","1",76.85
"344","DE",2020-04-07,-9.40915590176321,"1","0","1","0","0","1",76.85
"345","DE",2020-04-08,-11.5161232790668,"1","0","1","0","0","1",76.85
"346","DE",2020-04-09,-13.8154473523692,"1","0","1","0","0","1",76.85
"347","DE",2020-04-10,-16.6014983525389,"1","0","1","0","0","1",76.85
"348","DE",2020-04-11,-12.8624682155237,"1","0","1","0","0","1",76.85
"349","DE",2020-04-12,5.95894810336535,"1","0","1","0","0","1",76.85
"350","DE",2020-04-13,-17.6911095062925,"1","0","1","0","0","1",76.85
"351","DE",2020-04-14,-16.2927118080986,"1","0","1","0","0","1",76.85
"352","DE",2020-04-15,-12.0881236758014,"1","0","1","0","0","1",76.85
"353","DE",2020-04-16,-11.1358941392654,"1","0","1","0","0","1",76.85
"354","DE",2020-04-17,-9.75203313872322,"1","0","1","0","0","1",76.85
"355","DE",2020-04-18,-8.42736321396123,"1","0","1","0","0","1",76.85
"356","DE",2020-04-19,-5.55292683078285,"1","0","1","0","0","1",76.85
"357","DE",2020-04-20,-7.48454320925537,"1","0","1","0","0","1",76.85
"358","DE",2020-04-21,-6.9635221754833,"1","0","1","0","0","1",76.85
"359","DE",2020-04-22,-8.74230735452506,"1","0","1","0","0","1",76.85
